Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4667799#1,Crawsord,Chile,1,25-Aug-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4667733#1,Sedimca,Chile,1,24-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4667437#1,Colegiommp4,Bolivia,1,23-Aug-26,Aborted (Closed),SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4667426#1,Baigewallpanels,Bolivia,1,23-Aug-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2021",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4667123#1,Constructoradiemah,Chile,1,21-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4667218#1,Artefacta,Ecuador,1,21-Aug-26,Below Threshold,SketchUp Pro 2021,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4667004#1,Frigor,Bolivia,1,20-Aug-26,Below Threshold,SketchUp Pro 2019,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4666619#1,Mysophon,Bolivia,1,20-Aug-26,Below Threshold,"SketchUp Pro 2021, SketchUp Pro 2022",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4578118#1,Baustro,Ecuador,1,20-Aug-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4666755#1,Aecode,Bolivia,1,19-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4666508#1,Geogconstrucciones,Ecuador,1,18-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4666524#1,Mediprocesos,Ecuador,1,18-Aug-26,Below Threshold,SketchUp 2024,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4666540#1,Gmconstec,Bolivia,1,18-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4666243#1,Berriotcorp,Ecuador,1,17-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 20:11:14,4502910#1,Tratamientobikini,Ecuador,1,12-Nov-25,Aborted (Closed),SketchUp Pro,Difference
