Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,662592#1,Gobierno De Santa Fe,Argentina,61,02-Aug-26,Unqualified,"SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,4377162#1,Tecmesh,Ecuador,50,01-Aug-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,2078362#1,Davor Drpic,Chile,3,01-Aug-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,709903#1,Marriott S.A.,Ecuador,12,01-Aug-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,1054098#1,Ind,Chile,6,01-Aug-26,Unqualified,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,910796#2,Membresia,Ecuador,38,01-Aug-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,696834#1,Minera Lumina Copper Chile S A,Chile,19,01-Aug-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,4393324#1,Neoalerce,Chile,3,01-Aug-26,Unqualified,"SketchUp 2025, SketchUp Pro 2020, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,4444779#1,Worldteams,Bolivia,41,01-Aug-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,717828#2,Click,Paraguay,50,31-Jul-26,Unqualified,"SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,753549#2,Humana,Ecuador,18,31-Jul-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,2475192#1,CQ Arquitectura S.A,Paraguay,4,31-Jul-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,887768#1,"Constructora ""Heisecke""",Paraguay,11,31-Jul-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,958480#1,Craft,Bolivia,5,31-Jul-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,1574958#1,Geomembranas Representaciones Importaciones Y Exportaciones Srl,Bolivia,12,31-Jul-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,4541118#1,Puntonet Ibarra Ftth,Ecuador,7,31-Jul-26,Unqualified,"SketchUp 2025, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,4335158#1,Fashiongold,Paraguay,4,30-Jul-26,Unqualified,"SketchUp 2024, SketchUp Pro 2020, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,1077956#1,Triplex,Bolivia,3,30-Jul-26,Below Threshold,"SketchUp 2024, SketchUp 2026, SketchUp Pro 2018, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,4148753#1,Inter Pacifico Del Paraguay S.A,Paraguay,3,30-Jul-26,Unqualified,"SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,4449326#1,Westgate,Bolivia,5,29-Jul-26,Unqualified,"SketchUp 2025, SketchUp Pro 2018, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,1256193#1,Singularis,Uruguay,5,30-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,1205116#1,Smartnight,Uruguay,3,24-May-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,2419282#1,Arnaldo C. Castro S.A.,Uruguay,5,20-May-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,3877465#1,National Housing Agency,Uruguay,4,18-May-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-05 01:13:54,1191565#1,"Vix, Inc.",Uruguay,5,13-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2018, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
