Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,4476575#1,Cataleya,Peru,3,14-Jul-25,Aborted (Closed),"SketchUp 2025, SketchUp Pro 2019, SketchUp Pro 2022, SketchUp Pro 2023",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,4488661#1,Gueversac,Peru,5,14-Jul-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,686568#3,CDV Ingenieria Antisismica,Peru,4,09-Jul-25,Aborted (Closed),"SketchUp 2024, SketchUp Make 2017, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,907967#1,Promet,Peru,6,26-Jun-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,762418#2,Aulauni,Peru,12,25-Jun-25,Aborted (Closed),"SketchUp Make, SketchUp Pro",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,969041#1,PCG,Peru,3,13-Jun-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,965204#1,GRUPO DAESMAR CONTRATISTAS GENERALES S.A.C,Peru,3,07-Jun-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,1158419#1,Sé Música,Peru,4,20-Apr-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,4508081#1,Arquostudio,Peru,3,15-Apr-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,930508#1,Laborum Outsourcing S.A.C.,Peru,5,24-Mar-25,Aborted (Closed),"SketchUp Make, SketchUp Pro",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,2336717#1,colegio villa maria - la planicie,Peru,4,16-Mar-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,929432#1,promotora opcion s.a. eafc,Peru,3,25-Feb-25,Aborted (Closed),"SketchUp Make, SketchUp Pro",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,2379133#1,Sacyr S.A.,Peru,3,16-Feb-25,Aborted (Closed),"SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,619284#2,Telrad Services LATAM,Peru,5,09-Feb-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,4623754#1,Eleosac,Peru,4,02-Feb-25,Aborted (Closed),"SketchUp 2024, SketchUp Pro 2022",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,2495089#2,"COLEGIO "" L´HERMITAGE"" SRL",Peru,4,01-Feb-25,Aborted (Closed),"SketchUp Make, SketchUp Pro",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-27 01:21:38,2491005#1,Academia Élite - Lambayeque,Peru,16,27-Jan-25,Aborted (Closed),"SketchUp Make, SketchUp Pro",Difference
