Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,3126120#1,Remicsa Drilling S.A.,Peru,2,08-Sep-26,Below Threshold,"SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4647739#1,Crearea,Peru,1,08-Sep-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4477492#1,Confiesate,Peru,1,08-Sep-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4444220#1,ADC Asia del Campo,Peru,2,08-Sep-26,Below Threshold,"SketchUp 2024, SketchUp 2025",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4551093#1,Tysac,Peru,1,08-Sep-26,Below Threshold,SketchUp 2024,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4537486#1,Blend,Peru,1,08-Sep-26,Below Threshold,"SketchUp 2024, SketchUp Make 2017",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4531354#1,Pini,Peru,2,08-Sep-26,Below Threshold,"SketchUp 2026, SketchUp Pro 2022",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4669166#1,Barroca,Peru,1,08-Sep-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4543577#1,Recubplast,Colombia,2,09-Jun-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4650438#1,Vitsensors,Colombia,1,09-Jun-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4649981#1,Sistemas Y Redes Opticom Sas,Colombia,1,08-Jun-26,Below Threshold,SketchUp Pro 2021,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4579777#1,Cesargiraldodesign,Colombia,2,08-Jun-26,Below Threshold,"SketchUp 2024, SketchUp 2025",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,1088475#2,Hepta,Colombia,1,08-Jun-26,Below Threshold,"SketchUp 2026, SketchUp Pro 2022",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4543588#1,Winplay,Colombia,1,01-Jun-26,Unqualified,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4574360#1,Rose,Colombia,1,29-May-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4647737#1,Rapividrios,Colombia,1,29-May-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4647746#1,Bioarea222,Colombia,1,29-May-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4609492#1,TECSES SAS,Colombia,1,29-May-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4600970#1,Gcopa,Chile,1,13-Mar-26,Aborted (Closed),SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4605309#1,Grupovaas,Chile,1,09-Mar-26,Aborted (Closed),SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4609994#1,Ddosa,Chile,1,09-Mar-26,Aborted (Closed),SketchUp 2024,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4555150#1,3040a4bd-7693-4f77-8a35-D33f688ab354,Chile,1,09-Mar-26,Aborted (Closed),SketchUp Pro 2021,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4609685#1,Tucolaborador,Chile,1,08-Mar-26,Aborted (Closed),SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4609504#1,Naturalfood,Chile,1,08-Mar-26,Aborted (Closed),SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4605189#1,Centro MEDS Isabel La Católica,Chile,1,07-Mar-26,Aborted (Closed),SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4609481#1,Promecchile,Chile,1,07-Mar-26,Aborted (Closed),SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4609490#1,Trekker,Chile,1,07-Mar-26,Aborted (Closed),SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4529629#1,Minutocero,Chile,1,06-Mar-26,Aborted (Closed),SketchUp 2024,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4556410#1,4309779f-06bb-4043-8394-929825008769,Ecuador,1,23-Jun-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4555787#1,04d998b5-199b-4aab-A5ce-74e0cbb8d206,Ecuador,1,08-Jun-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4555451#1,Ab1c6b88-B58c-4473-9e1a-E6dbb520c050,Ecuador,1,22-May-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4447936#1,Velcargo,Ecuador,1,06-Mar-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4507517#1,Importablec,Ecuador,1,06-Mar-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4504513#1,Devsk,Ecuador,1,22-Feb-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-22 18:46:28,4541001#1,Fastnet Riobamba,Ecuador,1,27-Jan-25,Aborted (Closed),SketchUp Pro,Difference
