Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4666774#1,Arquitectonicaec,Ecuador,1,27-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4668025#1,Angie977,Bolivia,1,26-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667944#1,Arteenhierro,Paraguay,1,25-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667778#1,Vidtem,Ecuador,1,24-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667656#1,Indiamahdavi,Uruguay,1,24-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667782#1,Orbiscorp,Ecuador,1,24-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667740#1,Timecsa,Ecuador,1,24-Aug-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667385#1,Dashabrechnung,Bolivia,1,23-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667517#1,Fisagrp,Ecuador,1,23-Aug-26,Below Threshold,SketchUp Pro 2021,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667298#1,Evasurriel,Ecuador,1,22-Aug-26,Below Threshold,SketchUp 2024,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4520569#1,Fehbujfer33,Ecuador,1,21-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4667231#1,Natergy,Ecuador,1,21-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-09-03 01:40:59,4666865#1,Backdrop,Uruguay,1,20-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
