Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,3834201#2,Vtr,Chile,15,08-Aug-26,Unqualified,"SketchUp 2024, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,4149267#1,Dhl Express Matriz,Ecuador,3,08-Aug-26,Unqualified,"SketchUp Pro 2020, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1473855#1,Bcmarketing,Paraguay,6,08-Aug-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,578545#2,Tehuentec  Marketing Digital,Argentina,3,08-Aug-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,2511877#1,Datacenter PowerHost,Chile,19,08-Aug-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1253454#1,Veranoguera,Paraguay,3,08-Aug-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,199782#4,Ausenco Psi,Peru,46,08-Aug-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,741769#2,Servicio Logistico Chile Ltda.,Chile,32,08-Aug-26,Unqualified,"SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,663584#1,John Fredy Saavedra Torres,Colombia,3,08-Aug-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,2266865#1,SAAVEDRA PACHECO S.R.L - CORREDORES DE SEGUROS,Bolivia,4,08-Aug-26,Aborted (Closed),"SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,3629691#2,Olinto Srl,Argentina,91,08-Aug-26,Unqualified,"SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,2308461#1,Ministerio De Gobierno Y Reforma Del Estado,Argentina,15,08-Aug-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,895427#1,Ilustre Municipalidad de Talca,Chile,11,08-Aug-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,583531#1,Taggedmail,Colombia,5,08-Aug-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1192060#1,Kieffer & Asociados,Bolivia,5,08-Aug-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1176312#1,Albertinazzi Pablo Daniel,Argentina,4,08-Aug-26,Unqualified,SketchUp Pro 2017,Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1069121#1,Invent,Ecuador,5,07-Aug-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,4428786#1,Cronosconstructora,Paraguay,3,07-Aug-26,Unqualified,"SketchUp Pro 2019, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,4392932#1,Ycfcg,Paraguay,5,07-Aug-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2020, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1718496#2,Pragma Invest,Bolivia,10,07-Aug-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1264291#1,Boyne,Paraguay,27,07-Aug-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,485721#1,Sociedad General De Superintendencia Bolivia Sa,Bolivia,4,07-Aug-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1208548#1,Arquiescu S. A.,Ecuador,3,07-Aug-26,Unqualified,"SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2021",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,3118355#2,Xedmi,Bolivia,44,07-Aug-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,4320617#1,Klass Muebles,Ecuador,9,07-Aug-26,Unqualified,"SketchUp 2024, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,4321127#1,Stojanovic,Uruguay,5,11-Mar-26,Unqualified,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,929874#1,Loop Arquitectura (la303-adnic),Uruguay,3,28-Feb-26,Below Threshold,SketchUp Pro 2018,Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,362373#1,Bioterra,Uruguay,8,02-Feb-26,Aborted (Closed),"SketchUp Make, SketchUp Pro",Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,4015152#1,Policlinica La Asistencial (La Asistencial),Uruguay,6,21-Jan-26,Aborted (Closed),SketchUp Pro,Outdated
Jesus Ameneiro,jesus@ruvixx.com,2026-08-12 02:21:48,1088891#1,Redlksur,Uruguay,3,04-Dec-25,Aborted (Closed),SketchUp Pro,Outdated
