Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4588007#1,Maderaspyp,Colombia,1,14-Aug-26,Below Threshold,SketchUp Pro 2021,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665723#1,Inverluz,Colombia,1,14-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665637#1,Francescagrace,Ecuador,1,14-Aug-26,Below Threshold,SketchUp 2024,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665735#1,Onlynatural,Ecuador,1,14-Aug-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4552345#1,Ingeniot,Colombia,1,13-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665502#1,Duomo,Paraguay,1,13-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665393#1,Pisosprestige,Colombia,1,13-Aug-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665353#1,Kaybu,Colombia,1,13-Aug-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665486#1,Vidorra,Chile,1,13-Aug-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4574814#1,Corporacion Favorita Ca,Ecuador,2,12-Aug-26,Below Threshold,"SketchUp Pro 2018, SketchUp Pro 2021",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665254#1,Firmezaconstrucciones,Paraguay,1,12-Aug-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4665219#1,Bulldoglatam,Bolivia,1,12-Aug-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4640260#1,Pichinchaelectronico,Ecuador,1,12-Aug-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2021",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4664825#1,Wowtedamas,Ecuador,1,11-Aug-26,Below Threshold,SketchUp Pro 2019,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4664988#1,Audicomer,Ecuador,1,11-Aug-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4664876#1,Programasvirtualespc,Bolivia,1,11-Aug-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4664350#1,Greenpacha,Ecuador,1,10-Aug-26,Below Threshold,"SketchUp 2026, SketchUp Pro 2019",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4566238#1,Agcsiecuador,Ecuador,1,20-Jan-26,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4532041#1,Aguilasecurity,Ecuador,1,17-Jan-26,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4635821#1,Unidad Educativa John Dewey,Bolivia,1,24-Nov-25,Aborted (Closed),"SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2022",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-08-18 02:09:31,4553833#1,Ulin,Bolivia,1,22-Nov-25,Aborted (Closed),SketchUp Pro,Difference
