Responsible,Confirmed By,Confirmed At,Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4661332#1,Javierechevarria,Colombia,1,26-Jul-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4576943#1,Marga Institute,Argentina,1,26-Jul-26,Aborted (Closed),SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4630922#1,Industria Mecanica Vogt S.A.,Chile,1,25-Jul-26,Below Threshold,SketchUp Pro 2017,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4652133#1,Epantukuyen,Chile,1,24-Jul-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4661001#1,Agenciapizarro,Chile,1,24-Jul-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4660943#1,Ad360,Uruguay,1,24-Jul-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4635572#1,Pedroaguirrecerda,Chile,2,24-Jul-26,Below Threshold,"SketchUp 2026, SketchUp Pro 2018, SketchUp Pro 2021",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4568859#1,Laferneteria,Paraguay,1,24-Jul-26,Below Threshold,"SketchUp Pro 2021, SketchUp Pro 2023",Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4660650#1,4x105,Ecuador,1,23-Jul-26,Unqualified,SketchUp 2024,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4621999#1,Ferretería Seatec,Ecuador,1,23-Jul-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4660495#1,Termoelecsrl,Bolivia,1,22-Jul-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4529949#1,Prosinbol,Bolivia,1,22-Jul-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4660373#1,Mssupplierquality,Ecuador,1,22-Jul-26,Below Threshold,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4660496#1,Tonvilcorp,Ecuador,1,22-Jul-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4548300#1,TASSOS S.A.,Paraguay,1,22-Jul-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4569785#1,Fractaljuegos,Bolivia,1,17-Apr-26,Unqualified,SketchUp Pro 2022,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4581568#1,Hercor,Bolivia,1,16-Apr-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4604304#1,Wevisualstd,Bolivia,1,11-Apr-26,Below Threshold,SketchUp 2025,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4631000#1,Condominio Cavyar,Bolivia,1,10-Apr-26,Below Threshold,SketchUp 2026,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4630354#1,Alarmascerberus,Bolivia,1,08-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4458009#1,Cubopy,Paraguay,1,17-Dec-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4590254#1,Cleardefense,Paraguay,1,14-Dec-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4536578#1,Alianza Comercial S.A.,Paraguay,2,14-Dec-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4588478#1,Iagro,Paraguay,1,13-Dec-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4532056#1,Imperum,Paraguay,1,11-Dec-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4543882#1,METALCORP,Uruguay,1,03-Sep-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4548111#1,DAPER,Uruguay,1,28-Aug-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4539147#1,Carrasco Viajes,Uruguay,1,23-Aug-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4546391#1,Uruguay Aberturas,Uruguay,1,19-Aug-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4502986#1,Tigca,Uruguay,1,13-Aug-25,Aborted (Closed),SketchUp Pro,Difference
Jesus Ameneiro,jesus@ruvixx.com,2026-07-28 20:34:13,4543285#1,Sonicxstream,Uruguay,1,03-Aug-25,Aborted (Closed),SketchUp Pro,Difference
